Date,sentiment_negative,sentiment_neutral,sentiment_positive,sentiment_compound,Stock Name,sentiment_label
2021-09-30,0.05128571428571428,0.8511428571428572,0.09757142857142857,0.0989,AAPL,Positive
2021-10-01,0.024454545454545455,0.8724545454545454,0.10318181818181818,0.24825454545454545,AAPL,Positive
2021-10-02,0.0215,0.9355,0.043,0.007524999999999997,AAPL,Neutral
2021-10-03,0.0,0.839,0.161,0.8225,AAPL,Positive
2021-10-04,0.0309,0.9099999999999999,0.0593,0.12283,AAPL,Positive
2021-10-05,0.0422,0.89,0.0678,0.331,AAPL,Positive
2021-10-06,0.012199999999999999,0.9108,0.077,0.24352000000000001,AAPL,Positive
2021-10-07,0.019125000000000003,0.876375,0.104625,0.2467,AAPL,Positive
2021-10-08,0.006571428571428571,0.8884285714285713,0.105,0.45607142857142857,AAPL,Positive
2021-10-09,0.0,0.90325,0.09675,0.557525,AAPL,Positive
2021-10-10,0.0188,0.8718,0.10939999999999998,0.38084,AAPL,Positive
2021-10-11,0.0165,0.846,0.1375,0.79615,AAPL,Positive
2021-10-12,0.059565217391304354,0.8716521739130434,0.06873913043478261,0.0259,AAPL,Neutral
2021-10-13,0.135,0.8308,0.0342,-0.32258,AAPL,Negative
2021-10-14,0.009733333333333333,0.8609333333333333,0.12940000000000002,0.44689333333333336,AAPL,Positive
2021-10-15,0.06,0.8831428571428572,0.05685714285714286,-0.006685714285714287,AAPL,Neutral
2021-10-16,0.026000000000000002,0.8704000000000001,0.1036,0.45454000000000006,AAPL,Positive
2021-10-17,0.05577777777777778,0.84,0.10422222222222222,0.32014444444444445,AAPL,Positive
2021-10-18,0.026956521739130435,0.8416956521739131,0.13134782608695653,0.27879130434782606,AAPL,Positive
2021-10-19,0.06535714285714286,0.8311428571428571,0.10342857142857143,0.13106428571428572,AAPL,Positive
2021-10-20,0.0178,0.8939999999999999,0.0882,0.26243,AAPL,Positive
2021-10-21,0.0478,0.8825,0.06970000000000001,-0.003430000000000005,AAPL,Neutral
2021-10-22,0.027600000000000003,0.8930999999999999,0.0792,0.26688,AAPL,Positive
2021-10-23,0.004375,0.955125,0.0405,0.18732500000000002,AAPL,Positive
2021-10-24,0.0072,0.8577999999999999,0.135,0.5435000000000001,AAPL,Positive
2021-10-25,0.0212,0.9093,0.06939999999999999,0.1692,AAPL,Positive
2021-10-26,0.017888888888888888,0.9258888888888889,0.05622222222222222,0.15886666666666666,AAPL,Positive
2021-10-27,0.05557142857142857,0.9007857142857143,0.04364285714285714,-0.045207142857142855,AAPL,Neutral
2021-10-28,0.05827586206896552,0.8893448275862069,0.05227586206896552,-0.016879310344827588,AAPL,Neutral
2021-10-29,0.04076666666666666,0.8486666666666667,0.11063333333333333,0.18338333333333334,AAPL,Positive
2021-10-30,0.016125,0.907375,0.0765,0.17796250000000002,AAPL,Positive
2021-10-31,0.009857142857142858,0.8717142857142858,0.11842857142857142,0.4619714285714286,AAPL,Positive
2021-11-01,0.044888888888888895,0.8318888888888889,0.12322222222222222,0.3521,AAPL,Positive
2021-11-02,0.020692307692307694,0.8846153846153846,0.09469230769230769,0.20664615384615384,AAPL,Positive
2021-11-03,0.04416666666666667,0.9071666666666666,0.048666666666666664,0.0363,AAPL,Neutral
2021-11-04,0.04072727272727273,0.8917272727272727,0.06745454545454545,0.16220909090909091,AAPL,Positive
2021-11-05,0.02588888888888889,0.9185555555555555,0.05555555555555555,0.12692222222222224,AAPL,Positive
2021-11-06,0.02575,0.87675,0.09725,0.420025,AAPL,Positive
2021-11-07,0.0,0.9387142857142857,0.061285714285714284,0.25725714285714285,AAPL,Positive
2021-11-08,0.02642857142857143,0.873,0.10057142857142856,0.3407714285714286,AAPL,Positive
2021-11-09,0.02615,0.86585,0.10800000000000001,0.28791500000000003,AAPL,Positive
2021-11-10,0.013625,0.927625,0.058625,0.1860625,AAPL,Positive
2021-11-11,0.0,0.9470000000000001,0.053,0.3019,AAPL,Positive
2021-11-12,0.026222222222222223,0.8927777777777778,0.081,0.3031888888888889,AAPL,Positive
2021-11-13,0.057499999999999996,0.8835,0.059000000000000004,0.06272499999999998,AAPL,Positive
2021-11-14,0.0,0.919,0.081,0.37282499999999996,AAPL,Positive
2021-11-15,0.042,0.846,0.11199999999999999,0.19632857142857144,AAPL,Positive
2021-11-16,0.03575,0.8918333333333334,0.07241666666666667,0.17002499999999998,AAPL,Positive
2021-11-17,0.026866666666666664,0.9154,0.057666666666666665,0.22437333333333334,AAPL,Positive
2021-11-18,0.030510638297872338,0.8765957446808511,0.09287234042553191,0.16669574468085105,AAPL,Positive
2021-11-19,0.040150000000000005,0.868,0.0919,0.271565,AAPL,Positive
2021-11-20,0.021750000000000002,0.8934166666666666,0.08483333333333333,0.32579166666666665,AAPL,Positive
2021-11-21,0.0201,0.9284000000000001,0.0516,0.19565000000000002,AAPL,Positive
2021-11-22,0.022045454545454545,0.8792272727272727,0.09872727272727273,0.34385454545454547,AAPL,Positive
2021-11-23,0.0365,0.878125,0.08549999999999999,0.3903875,AAPL,Positive
2021-11-24,0.0278125,0.8995,0.0726875,0.18143125,AAPL,Positive
2021-11-25,0.0374,0.8433999999999999,0.11939999999999999,0.43916000000000005,AAPL,Positive
2021-11-26,0.03461538461538462,0.911923076923077,0.053538461538461535,0.12227692307692307,AAPL,Positive
2021-11-27,0.030000000000000002,0.918,0.05185714285714286,0.20852857142857142,AAPL,Positive
2021-11-28,0.04711111111111112,0.8575555555555555,0.09533333333333333,0.20348888888888889,AAPL,Positive
