Date,sentiment_negative,sentiment_neutral,sentiment_positive,sentiment_compound,Stock Name,sentiment_label
2021-12-05,0.0,1.0,0.0,0.0,META,Neutral
2021-12-06,0.0,0.8924,0.1076,0.35686,META,Positive
2021-12-07,0.014666666666666666,0.9228333333333333,0.06241666666666667,0.10345,META,Positive
2021-12-08,0.030142857142857145,0.8525714285714285,0.1172857142857143,0.2922857142857143,META,Positive
2021-12-09,0.05433333333333333,0.86,0.08577777777777779,0.08636666666666667,META,Positive
2021-12-10,0.0512,0.8836,0.06520000000000001,0.03053999999999999,META,Neutral
2021-12-11,0.028,0.954,0.018,-0.05904999999999999,META,Negative
2021-12-13,0.0,0.8496666666666667,0.15033333333333335,0.6448333333333333,META,Positive
2021-12-14,0.08600000000000001,0.859,0.05466666666666666,0.04843333333333333,META,Neutral
2021-12-15,0.0,0.935125,0.064875,0.333475,META,Positive
